,img_path,2_way_label,3_way_label,6_way_label
231,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\53qfxy.jpg,0.0,2.0,5.0
232,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cdmy81t.jpg,0.0,2.0,4.0
233,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\caizutt.jpg,0.0,2.0,4.0
234,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b6nu44.jpg,0.0,2.0,2.0
235,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4pcf6d.jpg,0.0,2.0,5.0
236,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d5m2kn.jpg,1.0,0.0,0.0
237,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\co9k61a.jpg,0.0,2.0,4.0
238,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\265viw.jpg,1.0,0.0,0.0
239,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dalheac.jpg,0.0,2.0,4.0
240,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\78wuvf.jpg,0.0,2.0,1.0
241,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cmem4s.jpg,1.0,0.0,0.0
242,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9d95v8.jpg,0.0,2.0,2.0
243,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6sg0ex.jpg,0.0,2.0,2.0
244,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cciooj3.jpg,0.0,2.0,4.0
245,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\az5c9u.jpg,1.0,0.0,0.0
246,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6qqee7.jpg,0.0,2.0,1.0
247,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjz97wu.jpg,0.0,2.0,4.0
248,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9ht9bs.jpg,0.0,2.0,2.0
249,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cyfgui.jpg,1.0,0.0,0.0
250,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\93zwn5.jpg,1.0,0.0,0.0
251,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d5887p3.jpg,0.0,2.0,4.0
252,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3euabe.jpg,0.0,2.0,2.0
253,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\f1cb390.jpg,0.0,2.0,4.0
254,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5qppth.jpg,1.0,0.0,0.0
255,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3egcxy.jpg,1.0,0.0,0.0
256,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8klpml.jpg,0.0,2.0,4.0
257,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5snebj.jpg,0.0,2.0,1.0
258,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e37psqh.jpg,0.0,2.0,4.0
259,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\406a8w.jpg,0.0,2.0,2.0
260,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\76f2v4.jpg,0.0,2.0,1.0
261,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e17rmi0.jpg,0.0,2.0,4.0
262,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9iyc9t.jpg,1.0,0.0,0.0
263,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dh3n345.jpg,0.0,2.0,4.0
264,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cigkmd.jpg,1.0,0.0,0.0
265,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9f0b4e.jpg,1.0,0.0,0.0
266,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2861dt.jpg,0.0,2.0,2.0
267,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\clcffk4.jpg,0.0,2.0,4.0
268,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1v6j3g.jpg,0.0,2.0,4.0
269,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cru7wi.jpg,1.0,0.0,0.0
270,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9e01jc.jpg,1.0,0.0,0.0
271,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5ac6md.jpg,1.0,0.0,0.0
272,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5wce8f.jpg,1.0,0.0,0.0
273,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\95ahzx.jpg,0.0,2.0,2.0
274,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4usxbr.jpg,0.0,2.0,1.0
275,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\537umn.jpg,0.0,2.0,5.0
276,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5qsyjl.jpg,0.0,2.0,1.0
277,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\81zb53.jpg,0.0,2.0,2.0
278,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cq5oze1.jpg,0.0,2.0,4.0
279,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2o28ko.jpg,1.0,0.0,0.0
280,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1czjmo.jpg,0.0,2.0,4.0
281,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3e82wn.jpg,0.0,2.0,3.0
282,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\asksxq.jpg,0.0,2.0,2.0
283,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chj28l.jpg,1.0,0.0,0.0
284,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chla6pw.jpg,0.0,2.0,4.0
285,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3pxoep.jpg,0.0,2.0,2.0
286,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2a2fcq.jpg,0.0,2.0,2.0
287,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\49l1nd.jpg,1.0,0.0,0.0
288,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjjpqet.jpg,0.0,2.0,4.0
289,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\buapy8.jpg,1.0,0.0,0.0
290,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dh8k7x.jpg,1.0,0.0,0.0
291,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dl6lyht.jpg,0.0,2.0,4.0
292,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7uqdhj.jpg,1.0,0.0,0.0
293,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjb5lmk.jpg,0.0,2.0,4.0
294,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dcsizk.jpg,1.0,0.0,0.0
295,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8azp5y.jpg,0.0,2.0,2.0
296,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ezvzs51.jpg,0.0,2.0,4.0
297,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\e52l7ls.jpg,0.0,2.0,4.0
298,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cu91ru.jpg,1.0,0.0,0.0
299,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8ysoe9.jpg,1.0,0.0,0.0
300,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\61sx6b.jpg,1.0,0.0,0.0
301,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2nfyxl.jpg,1.0,0.0,0.0
302,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c4tti0k.jpg,0.0,2.0,4.0
303,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ckc5wf.jpg,1.0,0.0,0.0
304,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d1krqmr.jpg,0.0,2.0,4.0
305,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1avv0z.jpg,1.0,0.0,0.0
306,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7muoth.jpg,1.0,0.0,0.0
307,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9b3lgy.jpg,1.0,0.0,0.0
308,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3hxocy.jpg,1.0,0.0,0.0
309,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bsz76z.jpg,1.0,0.0,0.0
310,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cgik6f.jpg,0.0,2.0,2.0
311,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cvyxeo.jpg,1.0,0.0,0.0
312,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cs80mm.jpg,1.0,0.0,0.0
313,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b4k0qq.jpg,1.0,0.0,0.0
314,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5yxck6.jpg,1.0,0.0,0.0
315,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crt8evu.jpg,0.0,2.0,4.0
316,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\du48qmy.jpg,0.0,2.0,4.0
317,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1b7asc.jpg,1.0,0.0,0.0
318,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1cofru.jpg,1.0,0.0,0.0
319,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9gsgl3.jpg,0.0,2.0,2.0
320,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5hrhh6.jpg,0.0,2.0,2.0
321,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bxnqy3.jpg,1.0,0.0,0.0
322,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\85cbhu.jpg,0.0,2.0,2.0
323,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d6vzfoi.jpg,0.0,2.0,4.0
324,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjcunmu.jpg,0.0,2.0,4.0
325,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1pqr67.jpg,1.0,0.0,0.0
326,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6ogz54.jpg,0.0,2.0,1.0
327,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9fefmz.jpg,0.0,2.0,1.0
328,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\42y70l.jpg,0.0,2.0,2.0
329,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8amviw.jpg,0.0,2.0,4.0
330,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqk3yos.jpg,0.0,2.0,4.0
331,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\avngu3.jpg,1.0,0.0,0.0
332,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cfilynb.jpg,0.0,2.0,4.0
333,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3glvs7.jpg,0.0,2.0,2.0
334,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\45rhup.jpg,1.0,0.0,0.0
335,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ddluoj.jpg,0.0,2.0,2.0
336,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3dooxs.jpg,0.0,2.0,1.0
337,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4i9g6j.jpg,0.0,2.0,1.0
338,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chzi15a.jpg,0.0,2.0,4.0
339,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b3h1pj.jpg,0.0,2.0,2.0
340,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c6w7fm.jpg,1.0,0.0,0.0
341,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8o59vy.jpg,0.0,2.0,2.0
342,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7oz34x.jpg,1.0,0.0,0.0
343,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7w9o2u.jpg,0.0,2.0,2.0
344,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d6mdve.jpg,1.0,0.0,0.0
345,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\363nj6.jpg,1.0,0.0,0.0
346,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\596l5p.jpg,1.0,0.0,0.0
347,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cc608ki.jpg,0.0,2.0,4.0
348,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b8yda8.jpg,0.0,2.0,2.0
349,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crhrmw5.jpg,0.0,2.0,4.0
350,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4drhtc.jpg,0.0,2.0,2.0
351,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3l6og4.jpg,0.0,2.0,3.0
352,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cfeyy34.jpg,0.0,2.0,4.0
353,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8d9er6.jpg,1.0,0.0,0.0
354,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2hfwhx.jpg,1.0,0.0,0.0
355,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\butrr1.jpg,1.0,0.0,0.0
356,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8hbid4.jpg,0.0,2.0,2.0
357,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bmp6y8.jpg,0.0,2.0,3.0
358,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8tlcur.jpg,1.0,0.0,0.0
359,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\chyyczi.jpg,0.0,2.0,4.0
360,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6n9ls2.jpg,1.0,0.0,0.0
361,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c4ca232.jpg,0.0,2.0,4.0
362,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c1htpk.jpg,1.0,0.0,0.0
363,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6j4xxw.jpg,0.0,2.0,2.0
364,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c72gmsk.jpg,0.0,2.0,4.0
365,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\63pwys.jpg,0.0,2.0,5.0
366,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\529nm3.jpg,1.0,0.0,0.0
367,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5j7dv5.jpg,1.0,0.0,0.0
368,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dix94wt.jpg,0.0,2.0,4.0
369,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d4ul9g2.jpg,0.0,2.0,4.0
370,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c862seu.jpg,0.0,2.0,4.0
371,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b66st2.jpg,1.0,0.0,0.0
372,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cbpheub.jpg,0.0,2.0,4.0
373,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d20h3b0.jpg,0.0,2.0,4.0
374,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1mjd2i.jpg,1.0,0.0,0.0
375,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\clz9xn1.jpg,0.0,2.0,4.0
376,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6bgia2.jpg,1.0,0.0,0.0
377,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d4iafp.jpg,0.0,2.0,1.0
378,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cousbl0.jpg,0.0,2.0,4.0
379,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bqwfjp.jpg,0.0,2.0,2.0
380,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c43d30.jpg,1.0,0.0,0.0
381,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\atyfru.jpg,1.0,0.0,0.0
382,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9dk73a.jpg,1.0,0.0,0.0
383,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\634916.jpg,0.0,2.0,2.0
384,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\romp7.jpg,1.0,0.0,0.0
385,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7rkmav.jpg,0.0,2.0,2.0
386,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8cys0v.jpg,1.0,0.0,0.0
387,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cl2w2vo.jpg,0.0,2.0,4.0
388,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bezz66.jpg,0.0,2.0,1.0
389,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\de3j96z.jpg,0.0,2.0,4.0
390,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dbavnll.jpg,0.0,2.0,4.0
391,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ddrc58.jpg,0.0,2.0,2.0
392,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\15n3es.jpg,1.0,0.0,0.0
393,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2qe5i7.jpg,1.0,0.0,0.0
394,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\k6q1c.jpg,0.0,2.0,2.0
395,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7ikbbv.jpg,1.0,0.0,0.0
396,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cp2r2i.jpg,1.0,0.0,0.0
397,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c56hca.jpg,1.0,0.0,0.0
398,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4cyu5q.jpg,0.0,2.0,1.0
399,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dbdom8.jpg,1.0,0.0,0.0
400,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d3yjp49.jpg,0.0,2.0,4.0
401,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d77r04.jpg,1.0,0.0,0.0
402,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\85zaut.jpg,0.0,2.0,2.0
403,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\drxy9cq.jpg,0.0,2.0,4.0
404,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\41oc0m.jpg,0.0,2.0,2.0
405,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7jdusv.jpg,0.0,2.0,2.0
406,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8ni5dq.jpg,1.0,0.0,0.0
407,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ce2czw1.jpg,0.0,2.0,4.0
408,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\71x0b7.jpg,0.0,2.0,1.0
409,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dn95w61.jpg,0.0,2.0,4.0
410,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\7w5ucq.jpg,1.0,0.0,0.0
411,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\damjht.jpg,1.0,0.0,0.0
412,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\212f73.jpg,1.0,0.0,0.0
413,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5xonc7.jpg,1.0,0.0,0.0
414,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c8mqsgp.jpg,0.0,2.0,4.0
415,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9a9d00.jpg,0.0,2.0,2.0
416,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dkefnf.jpg,1.0,0.0,0.0
417,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cbf15w.jpg,0.0,2.0,2.0
418,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6s5elw.jpg,1.0,0.0,0.0
419,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4xqx0c.jpg,1.0,0.0,0.0
420,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\bj5flr.jpg,1.0,0.0,0.0
421,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1inqxd.jpg,1.0,0.0,0.0
422,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1fyp5m.jpg,1.0,0.0,0.0
423,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1pdy3p.jpg,1.0,0.0,0.0
424,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1scemn.jpg,1.0,0.0,0.0
425,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\77i8ls.jpg,0.0,2.0,2.0
426,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\crlbooq.jpg,0.0,2.0,4.0
427,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4mjty0.jpg,1.0,0.0,0.0
428,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ci4zbi.jpg,1.0,0.0,0.0
429,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dc0vxa2.jpg,0.0,2.0,4.0
430,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dya0ps9.jpg,0.0,2.0,4.0
431,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\1dm3ur.jpg,1.0,0.0,0.0
432,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d80bhc.jpg,0.0,2.0,1.0
433,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dk6aekf.jpg,0.0,2.0,4.0
434,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\f0xds35.jpg,0.0,2.0,4.0
435,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ciiger8.jpg,0.0,2.0,4.0
436,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cqpjzz.jpg,1.0,0.0,0.0
437,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\2m2nt7.jpg,1.0,0.0,0.0
438,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\b67q0t.jpg,0.0,2.0,2.0
439,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\8rri69.jpg,0.0,2.0,2.0
440,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\4o7zik.jpg,0.0,2.0,5.0
441,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\96vsui.jpg,0.0,2.0,2.0
442,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\9g6hap.jpg,0.0,2.0,2.0
443,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\ayy2jo.jpg,1.0,0.0,0.0
444,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cuvouae.jpg,0.0,2.0,4.0
445,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cxft3ma.jpg,0.0,2.0,4.0
446,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d0kmyi.jpg,1.0,0.0,0.0
447,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\85nv53.jpg,0.0,2.0,2.0
448,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\97d5n6.jpg,0.0,1.0,5.0
449,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cxs2d95.jpg,0.0,2.0,4.0
450,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d15y27.jpg,1.0,0.0,0.0
451,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\6cs1h6.jpg,1.0,0.0,0.0
452,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\5202w2.jpg,1.0,0.0,0.0
453,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cw5bur.jpg,1.0,0.0,0.0
454,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3fmvqd.jpg,1.0,0.0,0.0
455,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cgbrtb.jpg,0.0,2.0,2.0
456,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dedcwbj.jpg,0.0,2.0,4.0
457,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cguz3b.jpg,1.0,0.0,0.0
458,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\dj98wvh.jpg,0.0,2.0,4.0
459,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\d7qlpb.jpg,0.0,1.0,5.0
460,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\cjjz8p.jpg,1.0,0.0,0.0
461,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\c81ljj.jpg,1.0,0.0,0.0
462,D:\UB\2nd_sem\CSE_676_DL\Project\DL_work\Code\Images\3nkw81.jpg,1.0,0.0,0.0
